"moderate","heavy","collprev","hazardval","complete","immocc","lifesfty","demandtype","guid","insignific","failure_probability"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","22aa85a2-af0c-436c-9f60-e4ff7254ec6f","1.0","0.0"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","919c4386-34ce-431d-ad36-ebad80c126d2","1.874045031924343e-05","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","c9bb8034-b154-4950-8361-252628a6dcc9","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","1d96de99-2ee5-4756-bdba-322a6f705154","1.0","0.0"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","7c6bc4b6-d2ae-4eee-966c-da7692f14c22","1.874045031924343e-05","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","6a6c5517-5860-44f7-8b7b-c62c1fe7c2a3","1.0","0.0"
"0.0","0.0","0.9963281130895463","1795.8065584961537","0.9963281130895463","0.9963281130895463","0.9963281130895463","mmax","a0821314-04d0-4c93-aee7-de7b199cfafa","0.0036718869104537255","0.994"
"0.0","0.0","0.7781884400861019","435.4127710064349","0.7781884400861019","0.7781884400861019","0.7781884400861019","mmax","f1d4feff-8c78-4f78-b2a3-1092748090d1","0.22181155991389812","0.78"
"0.0","0.1859047588957925","0.6126460913836355","2172.723277607805","0.6126460913836355","0.798550850279428","0.798550850279428","mmax","ff321c63-684b-4752-b9d2-6febe12aeee8","0.20144914972057204","0.813"
"0.0","0.21045343231176578","0.48852964256790926","1720.9861068918208","0.48852964256790926","0.698983074879675","0.698983074879675","mmax","c75351fa-df5b-49f9-b7a6-b12ab3d65ed8","0.30101692512032496","0.693"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","9e34826a-b8a3-494b-9e53-4ac2366e0c71","1.0","0.0"
"0.0","0.0","0.9935274855356687","1553.8547802341654","0.9935274855356687","0.9935274855356687","0.9935274855356687","mmax","afcdcdeb-5c8a-4e77-b049-c5a6c670b6c1","0.00647251446433128","0.998"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","2262169f-8798-48d7-a8d7-9efaa5c855f8","1.0","0.0"
"0.0","0.0","0.006768947406170779","39.730090013536355","0.006768947406170779","0.006768947406170779","0.006768947406170779","mmax","bc950354-d500-4419-a94c-076f8a40d7ab","0.9932310525938293","0.013"
"0.0","0.0","0.9377036241378907","769.5949322433775","0.9377036241378907","0.9377036241378907","0.9377036241378907","mmax","5b8fef41-677a-4834-9385-c4d6447209f8","0.06229637586210934","0.938"
"0.0","0.0","0.9999994410474482","9071.896671687566","0.9999994410474482","0.9999994410474482","0.9999994410474482","mmax","9d6bfe3c-162e-4787-b44e-752047978163","5.589525517990523e-07","1.0"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","4a6e0e6e-7216-4a33-b676-31df915546a0","1.874045031924343e-05","1.0"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","9f2348e7-c47b-4a38-a66e-e96c15713f62","1.874045031924343e-05","1.0"
"0.0","0.0","0.9999858179709628","5470.8532509799","0.9999858179709628","0.9999858179709628","0.9999858179709628","mmax","c78d3787-58af-43d1-a3de-dfa49028ee37","1.4182029037246302e-05","1.0"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","62d9e096-dea7-40ab-9c70-5102aea07414","1.874045031924343e-05","1.0"
"0.0","0.0","0.9960886587520019","1767.8397710999582","0.9960886587520019","0.9960886587520019","0.9960886587520019","mmax","620e9442-8f5c-4acb-931f-6c73cf2850e4","0.003911341247998079","0.994"
"0.0","0.0","0.9957411866899006","1730.5656745784463","0.9957411866899006","0.9957411866899006","0.9957411866899006","mmax","bf596f12-6351-4ad8-b403-5b39e7d4acf6","0.004258813310099363","0.997"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","6a721f32-7e1f-4e3f-bc62-819f389967c4","0.013537023369181278","0.984"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","2fa5284b-6148-40bd-8982-bf7eb678a9b0","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","526ade78-5a31-40c2-ab20-87d07edb7754","1.0","0.0"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","fb5bbb64-4b04-4716-bdb2-8e9d20df05a4","0.001610446876057492","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","2d86b2cb-03d0-4466-babc-75581324cd6c","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","b0416b40-ee56-421d-87b3-5418870230ac","1.0","0.0"
"0.0","0.0907757070376537","0.855664389882091","3854.9082959976904","0.855664389882091","0.9464400969197447","0.9464400969197447","mmax","87a2ce2e-ba7e-469f-95a4-b63ca5676ead","0.05355990308025527","0.942"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","b0857d4b-16cb-4e87-a40e-b7981e3b6734","0.001610446876057492","0.996"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","b91089f5-b4dc-4c65-8249-d8321e5756fa","1.874045031924343e-05","1.0"
"0.0","0.0","0.9960886587520019","1767.8397710999582","0.9960886587520019","0.9960886587520019","0.9960886587520019","mmax","8f2aa279-a3fe-4569-acc3-d942e42eb353","0.003911341247998079","0.998"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","f214251f-0268-4c0b-b1ff-849e69ebf3fa","0.013537023369181278","0.985"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","38f5cc7d-f4e1-439a-99cb-f7d21193872c","1.0","0.0"
"0.0","0.20058237457901196","0.5493116114911761","1926.8360766087983","0.5493116114911761","0.7498939860701881","0.7498939860701881","mmax","b6d5624b-b936-45da-ac36-74502ca94370","0.2501060139298119","0.731"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","6d2d8fe7-8c84-497f-b349-837a9594d94f","0.013537023369181278","0.986"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","e9edf67a-2795-4954-b5da-1f21017ac747","0.001610446876057492","0.998"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","8a89e8b0-0833-4c74-b5e2-f804ff6374ba","1.0","0.0"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","c840abb8-34e2-433a-b5a9-ab6236d6ed6b","0.013537023369181278","0.988"
"0.0","0.0","0.9963877384560585","1803.095974999083","0.9963877384560585","0.9963877384560585","0.9963877384560585","mmax","b0b17978-2ff6-48a1-9588-dab4af290db2","0.003612261543941453","0.995"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","116feed3-7928-4864-8d9f-a84f0ff849a2","1.0","0.0"
"0.0","0.0","0.9998258093529138","5218.8186106299745","0.9998258093529138","0.9998258093529138","0.9998258093529138","mmax","1fc64c40-c2cd-486f-bb22-3b2a0d093182","0.00017419064708623644","1.0"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","e02f45c9-5ffb-48d1-98c4-891ea00d3df5","0.013537023369181278","0.989"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","5010a2d7-6fed-4893-b2c2-072675da54aa","0.013537023369181278","0.985"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","f34d3d50-7ec4-4311-9c63-daaf51889bf7","1.0","0.0"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","a3fad8a7-faec-4c17-8d90-962ffd803026","1.874045031924343e-05","1.0"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","2f64c256-5760-4ff6-8be4-8f5b72ca84e3","0.001610446876057492","0.999"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","4fa0a76a-7755-4a93-91e7-b2dde4055533","0.013537023369181278","0.986"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","37532fb5-5107-478b-ab2c-158eb001c68b","1.0","0.0"
"0.0","0.0","0.9519785131063687","1267.9038091423536","0.9519785131063687","0.9519785131063687","0.9519785131063687","mmax","0ed927c4-b960-4b09-9cac-435a407805a4","0.04802148689363128","0.947"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","d25c7bba-5ce1-4837-b28e-f0b0d5c1cbbc","0.001610446876057492","1.0"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","a8ff7f86-8c45-4643-a745-dc1892fe01ca","0.001610446876057492","0.998"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","0b187888-88f9-40ee-8475-3cf9bac0232d","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","0f644ce7-84a8-4846-a678-34edca42872b","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","689226e6-13d3-4d4f-a8c1-4ff51896c850","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","199ee2fc-b2e3-4b70-aff4-079884f6c874","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","647b8845-9323-4f76-88d5-e83ca0a98dd2","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","6764738c-813b-4fc9-a712-bc6f0a50c92a","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","4e5750f1-f06e-4d35-9d13-722badb90b8c","1.0","0.0"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","efcdb2ba-67c8-4898-bb9e-52a1fe56b425","0.013537023369181278","0.985"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","e3aa0f65-ec6e-43ba-bec1-3f6b415d7686","1.874045031924343e-05","1.0"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","4ce3c080-1089-4d1a-b695-41ea767f9f5d","0.013537023369181278","0.988"
"0.0","0.17058989602172475","0.16629855697693896","1720.9861068918208","0.16629855697693896","0.3368884529986637","0.3368884529986637","mmax","74a18755-ed4d-4006-a325-1dcf482e7afe","0.6631115470013362","0.331"
"0.0","0.0","0.9999961223136372","8974.702116592398","0.9999961223136372","0.9999961223136372","0.9999961223136372","mmax","d942afd0-04bf-408c-8276-ce224e7fc30f","3.877686362785404e-06","1.0"
"0.0","0.0","0.9999993983809857","8974.702116592398","0.9999993983809857","0.9999993983809857","0.9999993983809857","mmax","860d3b55-f854-4103-b928-df889b665613","6.016190142732469e-07","1.0"
"0.0","0.0","0.9969658890312978","1881.8331239866384","0.9969658890312978","0.9969658890312978","0.9969658890312978","mmax","ce1af8dc-03bf-401e-a878-ca6a83821abf","0.0030341109687022083","0.998"
"0.0","0.0","0.9999858179709628","5470.8532509799","0.9999858179709628","0.9999858179709628","0.9999858179709628","mmax","b5407272-eb12-4b38-bb5a-8cdc9bc2bf6b","1.4182029037246302e-05","1.0"
"0.0","0.0","0.9999858179709628","5470.8532509799","0.9999858179709628","0.9999858179709628","0.9999858179709628","mmax","65b68b70-c386-4dfd-bd72-56f04c7e3dbb","1.4182029037246302e-05","1.0"
"0.0","0.0","0.9999858179709628","5470.8532509799","0.9999858179709628","0.9999858179709628","0.9999858179709628","mmax","fa7ef02a-2375-4c98-bce2-8d8e28ac9668","1.4182029037246302e-05","1.0"
"0.0","0.0","0.9824937939748676","1175.5216699727855","0.9824937939748676","0.9824937939748676","0.9824937939748676","mmax","06af48da-bacd-448d-83cc-17981a52defe","0.01750620602513242","0.987"
"0.0","0.10516563779730226","0.8271325662976277","3532.1923155210247","0.8271325662976277","0.9322982040949299","0.9322982040949299","mmax","42276433-8452-4d71-9e1d-8cb6ee84d0b7","0.06770179590507008","0.931"
"0.0","0.0","0.9955940769333121","2321.1005562221726","0.9955940769333121","0.9955940769333121","0.9955940769333121","mmax","046e76c1-258c-409c-a366-7a23cb88d93b","0.004405923066687856","0.994"
"0.0","0.0","0.9999993526982384","8878.766875218713","0.9999993526982384","0.9999993526982384","0.9999993526982384","mmax","05459961-b9d3-46c6-a084-6655f1795193","6.473017616359655e-07","1.0"
"0.0","0.0","0.9997926272203753","9028.633829820688","0.9997926272203753","0.9997926272203753","0.9997926272203753","mmax","8fbb1f23-ddb0-42d0-b11b-838d9f2691cd","0.0002073727796246816","1.0"
"0.0","0.0","0.9983499576895792","2172.723277607805","0.9983499576895792","0.9983499576895792","0.9983499576895792","mmax","26c7457d-e252-40a7-a5db-5091cb9a6fe8","0.0016500423104207629","1.0"
"0.0","0.0","0.9983499576895792","2172.723277607805","0.9983499576895792","0.9983499576895792","0.9983499576895792","mmax","d0bbb5b2-8465-47f0-9ea4-51d7493e4c99","0.0016500423104207629","0.998"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","fa38d03a-f90a-41a4-9442-cc5cd3cb054e","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","c918756f-c28e-47ea-9986-7078ca7a6b92","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","0e5ce105-a003-4795-af35-94e43f12a028","1.0","0.0"
"0.0","0.0","0.9998258093529138","5218.8186106299745","0.9998258093529138","0.9998258093529138","0.9998258093529138","mmax","70ff551c-b655-4881-b6c6-ae2ba91bdfb3","0.00017419064708623644","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","353f91fd-15aa-4ef4-942a-fadefca3c29a","1.0","0.0"
"0.0","0.0","0.9883527475054805","2647.2512246152805","0.9883527475054805","0.9883527475054805","0.9883527475054805","mmax","91a9981e-5d91-445b-9091-aa0441578a3b","0.011647252494519478","0.991"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","42b54f41-bd9b-4240-bb0b-fd9f7c9c6950","1.874045031924343e-05","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","7754c721-5356-497b-8102-de616c81c24e","1.0","0.0"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","71dc372e-ec36-4f10-a4f5-3ef0a9455a2d","1.874045031924343e-05","0.999"
"0.0","0.0","0.9999999862042009","15076.315272895117","0.9999999862042009","0.9999999862042009","0.9999999862042009","mmax","2b998732-3ef3-4e26-8074-b1cfbdfbcbb2","1.3795799058691216e-08","1.0"
"0.0","0.0","0.9998258093529138","5218.8186106299745","0.9998258093529138","0.9998258093529138","0.9998258093529138","mmax","c448696a-0015-4b44-bb50-916a32c0a6be","0.00017419064708623644","1.0"
"0.0","0.0","0.9999999625812747","13226.278338513364","0.9999999625812747","0.9999999625812747","0.9999999625812747","mmax","def57539-c284-42b3-952a-e02b232e7629","3.741872534046564e-08","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","156275f9-642a-4002-9be9-11ab1616eff5","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","70774921-c6f5-4a81-bbf6-86940db0227d","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","e38d8575-7880-4a8c-b6d7-225ab1cf9264","1.0","0.0"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","fb7c9b63-2f35-4003-ad92-a0f6b1d71c8a","0.001610446876057492","0.999"
"0.0","0.0","0.9944068279015974","1614.2689684600698","0.9944068279015974","0.9944068279015974","0.9944068279015974","mmax","15d6abdf-f233-4a40-845b-89c519c96a39","0.005593172098402599","0.991"
"0.0","0.0","0.9939646514913415","2370.735137541195","0.9939646514913415","0.9939646514913415","0.9939646514913415","mmax","8968aeca-f276-46a7-a944-caf955e7f151","0.0060353485086585","0.993"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","a346e859-60ba-4428-bd74-61018e1a97fd","0.013537023369181278","0.99"
"0.0","0.0","0.9999858179709628","5470.8532509799","0.9999858179709628","0.9999858179709628","0.9999858179709628","mmax","7551b99d-f4bc-4f09-99a0-2093effe0861","1.4182029037246302e-05","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","130579b9-00fb-40fc-ae92-070cf181f53b","1.0","0.0"
"0.0","0.0","0.9999986296847652","7938.769202709159","0.9999986296847652","0.9999986296847652","0.9999986296847652","mmax","f005101a-69f7-4916-8b1f-21d405a01111","1.3703152348387704e-06","1.0"
"0.0","0.0","0.9999999625812747","13226.278338513364","0.9999999625812747","0.9999999625812747","0.9999999625812747","mmax","2667274c-9179-48e4-be03-cb31359bf742","3.741872534046564e-08","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","2b6b5c5e-cf8c-4d0f-97f0-a5b4925c1890","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","76038fbb-18a9-4de3-a252-ba1809e3f7b9","1.0","0.0"
"0.0","0.0","0.9983499576895792","2172.723277607805","0.9983499576895792","0.9983499576895792","0.9983499576895792","mmax","daa0e9c3-c565-4c8c-ba3c-85ebf61e6ece","0.0016500423104207629","0.997"
"0.0","0.1413597478383991","0.7458019215957573","2867.8604104225265","0.7458019215957573","0.8871616694341564","0.8871616694341564","mmax","7900e84b-0d20-4faf-bf22-06bddb8c1395","0.11283833056584358","0.87"
"0.0","0.0","0.9999962684682565","9028.633829820688","0.9999962684682565","0.9999962684682565","0.9999962684682565","mmax","e147aaa2-ceb0-4c09-b041-5b55a352c043","3.7315317434893913e-06","1.0"
"0.0","0.0","0.9960886587520019","1767.8397710999582","0.9960886587520019","0.9960886587520019","0.9960886587520019","mmax","b93b4dec-f58f-4c4b-ac6f-69f2a5c2cb35","0.003911341247998079","0.996"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","f7802ba4-a6cd-420e-9662-1173423fe2e0","0.001610446876057492","0.997"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","f249b0a3-947c-44ca-8383-ff9e4e98300c","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","ebbb206d-f493-4ce6-bdac-6be6cb015bd1","1.0","0.0"
"0.0","0.0","0.9779280095003253","2190.640208036064","0.9779280095003253","0.9779280095003253","0.9779280095003253","mmax","8072fe94-0d3c-43b8-84ec-066bbac1b4b5","0.022071990499674676","0.974"
"0.0","0.0","0.9983895531239425","2184.850166984578","0.9983895531239425","0.9983895531239425","0.9983895531239425","mmax","ac50f6bc-188a-4d54-8347-a72cd06c37f7","0.001610446876057492","0.999"
"0.0","0.0","0.9865409904193692","1902.4625364198223","0.9865409904193692","0.9865409904193692","0.9865409904193692","mmax","35c6ec7a-8b87-46a8-8079-0a00ba594250","0.013459009580630843","0.987"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","80f64410-23b2-4c0a-bcaf-3015e09bd4b7","1.0","0.0"
"0.0","0.0","0.9960886587520019","1767.8397710999582","0.9960886587520019","0.9960886587520019","0.9960886587520019","mmax","f636d208-d2f5-460e-9912-04e7660b939d","0.003911341247998079","0.994"
"0.0","0.0","0.9999812595496808","5218.8186106299745","0.9999812595496808","0.9999812595496808","0.9999812595496808","mmax","373b896e-1215-4d64-aea7-98000767afd3","1.874045031924343e-05","1.0"
"0.0","0.015998771466412265","0.9791593547660837","7935.339364524635","0.9791593547660837","0.995158126232496","0.995158126232496","mmax","3ec2c347-9d6f-443d-9c9e-e8e8a37bf776","0.004841873767504001","0.997"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","039de54b-c320-4fcb-8296-57229e3b09d6","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","4c7adca9-eac7-4038-b921-86006d5efb20","1.0","0.0"
"0.0","0.0","0.9960886587520019","1767.8397710999582","0.9960886587520019","0.9960886587520019","0.9960886587520019","mmax","3a7c0aec-8789-4a80-9632-41c447f1343b","0.003911341247998079","0.998"
"0.0","0.0","0.9969658890312978","1881.8331239866384","0.9969658890312978","0.9969658890312978","0.9969658890312978","mmax","2cf0036e-f2e2-43ad-abcd-eaa368d1a15f","0.0030341109687022083","0.997"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","8a815e65-7d44-48d8-9491-d6b20e414b81","1.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","60c062dc-a24f-4e27-adee-760f833bb90c","1.0","0.0"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","141070f9-097f-48de-98fa-9d2ffe3cc067","0.013537023369181278","0.988"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","bcc34a15-fc71-4710-be94-a1bd1e6f6869","0.013537023369181278","0.985"
"0.0","0.0","0.9864629766308187","1267.9038091423536","0.9864629766308187","0.9864629766308187","0.9864629766308187","mmax","91378c34-8af5-4f6b-b937-84b2e9bb3b51","0.013537023369181278","0.983"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","mmax","4987ff2f-c0ee-498d-9976-f52a27b3953c","1.0","0.0"
