"collprev","hazard","moderate","insignific","heavy","lifesfty","immocc","complete","guid","failure_probability"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","4ac0a784-57a8-4437-a8ec-c0fefb85012e","1.0"
"0.9142620883994323","Earthquake+Tsunami","0.017676273084289096","0.006055846279248711","0.062005792237029844","0.9762678806364622","0.9939441537207513","0.9142620883994323","25bc3a48-29df-4335-ac04-3e186976490c","0.994"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","3982d6c7-d2a6-48cf-ac99-de1dd8b42864","0.98"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","da7413ba-bc45-46a7-9516-9bc314d5604b","1.0"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","a436c038-22b1-4339-920b-cf430b4cf2e4","0.977"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","22aa85a2-af0c-436c-9f60-e4ff7254ec6f","0.967"
"0.9999883446546949","Earthquake+Tsunami","4.53824794099944e-06","7.500510418312345e-07","6.367046322286463e-06","0.9999947117010172","0.9999992499489582","0.9999883446546949","919c4386-34ce-431d-ad36-ebad80c126d2","1.0"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","c9bb8034-b154-4950-8361-252628a6dcc9","0.986"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","1d96de99-2ee5-4756-bdba-322a6f705154","0.949"
"0.9999883446546949","Earthquake+Tsunami","4.53824794099944e-06","7.500510418312345e-07","6.367046322286463e-06","0.9999947117010172","0.9999992499489582","0.9999883446546949","7c6bc4b6-d2ae-4eee-966c-da7692f14c22","1.0"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","6a6c5517-5860-44f7-8b7b-c62c1fe7c2a3","0.952"
"0.9980476557313329","Earthquake+Tsunami","0.0007049529966718371","0.00011907415462464321","0.001128317117370603","0.9991759728487035","0.9998809258453754","0.9980476557313329","a0821314-04d0-4c93-aee7-de7b199cfafa","1.0"
"0.8620475880027685","Earthquake+Tsunami","0.05371460332837219","0.008877587717615487","0.07536022095124384","0.9374078089540123","0.9911224122823845","0.8620475880027685","f1d4feff-8c78-4f78-b2a3-1092748090d1","0.991"
"0.7894089903187371","Earthquake+Tsunami","0.05259639180106346","0.018019390290675896","0.13997522758952352","0.9293842179082606","0.9819806097093241","0.7894089903187371","ff321c63-684b-4752-b9d2-6febe12aeee8","0.985"
"0.7161440822336586","Earthquake+Tsunami","0.07585465092530219","0.02502424485455257","0.1829770219864867","0.8991211042201452","0.9749757551454474","0.7161440822336586","c75351fa-df5b-49f9-b7a6-b12ab3d65ed8","0.972"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","9e34826a-b8a3-494b-9e53-4ac2366e0c71","0.952"
"0.9965585605367293","Earthquake+Tsunami","0.0012426358923641745","0.00020989458742382006","0.0019889089834826956","0.998547469520212","0.9997901054125762","0.9965585605367293","afcdcdeb-5c8a-4e77-b049-c5a6c670b6c1","1.0"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","2262169f-8798-48d7-a8d7-9efaa5c855f8","0.975"
"0.4718985087821826","Earthquake+Tsunami","0.19068702930913628","0.032209093258795396","0.30520536864988573","0.7771038774320683","0.9677909067412046","0.4718985087821826","bc950354-d500-4419-a94c-076f8a40d7ab","0.965"
"0.9612556923895217","Earthquake+Tsunami","0.015085891463579637","0.002493294494750886","0.02116512165214779","0.9824208140416695","0.9975067055052491","0.9612556923895217","5b8fef41-677a-4834-9385-c4d6447209f8","0.997"
"0.9999996991600475","Earthquake+Tsunami","1.0936664185390299e-07","1.8808243962276094e-08","1.7266506668889292e-07","0.9999998718251142","0.999999981191756","0.9999996991600475","9d6bfe3c-162e-4787-b44e-752047978163","1.0"
"0.9999883446546949","Earthquake+Tsunami","4.53824794099944e-06","7.500510418312345e-07","6.367046322286463e-06","0.9999947117010172","0.9999992499489582","0.9999883446546949","4a6e0e6e-7216-4a33-b676-31df915546a0","1.0"
"0.9999883446546949","Earthquake+Tsunami","4.53824794099944e-06","7.500510418312345e-07","6.367046322286463e-06","0.9999947117010172","0.9999992499489582","0.9999883446546949","9f2348e7-c47b-4a38-a66e-e96c15713f62","1.0"
"0.9999923669353921","Earthquake+Tsunami","2.774906180946779e-06","4.772123508578474e-07","4.380946076132375e-06","0.9999967478814682","0.9999995227876491","0.9999923669353921","c78d3787-58af-43d1-a3de-dfa49028ee37","1.0"
"0.9999883446546949","Earthquake+Tsunami","4.53824794099944e-06","7.500510418312345e-07","6.367046322286463e-06","0.9999947117010172","0.9999992499489582","0.9999883446546949","62d9e096-dea7-40ab-9c70-5102aea07414","1.0"
"0.9978948343448433","Earthquake+Tsunami","0.000765306923025566","0.00013161306801767747","0.0012082456641134831","0.9991030800089568","0.9998683869319823","0.9978948343448433","620e9442-8f5c-4acb-931f-6c73cf2850e4","1.0"
"0.997735586645214","Earthquake+Tsunami","0.000817634986707505","0.0001381073565094315","0.0013086710115690625","0.9990442576567831","0.9998618926434906","0.997735586645214","bf596f12-6351-4ad8-b403-5b39e7d4acf6","0.999"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","6a721f32-7e1f-4e3f-bc62-819f389967c4","1.0"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","2fa5284b-6148-40bd-8982-bf7eb678a9b0","0.977"
"0.3773838510701973","Earthquake+Tsunami","0.23659390629461896","0.02416590474183755","0.3618563378933462","0.7392401889635435","0.9758340952581624","0.3773838510701973","526ade78-5a31-40c2-ab20-87d07edb7754","0.976"
"0.9991332238130166","Earthquake+Tsunami","0.0003151057566358473","5.4190069543658126e-05","0.0004974803608038814","0.9996307041738205","0.9999458099304563","0.9991332238130166","fb5bbb64-4b04-4716-bdb2-8e9d20df05a4","1.0"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","2d86b2cb-03d0-4466-babc-75581324cd6c","0.966"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","b0416b40-ee56-421d-87b3-5418870230ac","0.955"
"0.9295152123726901","Earthquake+Tsunami","0.013983963948934863","0.0047908705441180865","0.05170995313425697","0.981225165506947","0.9952091294558819","0.9295152123726901","87a2ce2e-ba7e-469f-95a4-b63ca5676ead","0.994"
"0.9991332238130166","Earthquake+Tsunami","0.0003151057566358473","5.4190069543658126e-05","0.0004974803608038814","0.9996307041738205","0.9999458099304563","0.9991332238130166","b0857d4b-16cb-4e87-a40e-b7981e3b6734","1.0"
"0.9999883446546949","Earthquake+Tsunami","4.53824794099944e-06","7.500510418312345e-07","6.367046322286463e-06","0.9999947117010172","0.9999992499489582","0.9999883446546949","b91089f5-b4dc-4c65-8249-d8321e5756fa","1.0"
"0.9978948343448433","Earthquake+Tsunami","0.000765306923025566","0.00013161306801767747","0.0012082456641134831","0.9991030800089568","0.9998683869319823","0.9978948343448433","8f2aa279-a3fe-4569-acc3-d942e42eb353","1.0"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","f214251f-0268-4c0b-b1ff-849e69ebf3fa","0.999"
"0.2697563225539801","Earthquake+Tsunami","0.3230333027898835","0.029748809641127583","0.3774615650150088","0.6472178875689889","0.9702511903588724","0.2697563225539801","38f5cc7d-f4e1-439a-99cb-f7d21193872c","0.964"
"0.7542340289385177","Earthquake+Tsunami","0.06348834436422812","0.021105298643704473","0.16117232805354975","0.9154063569920674","0.9788947013562955","0.7542340289385177","b6d5624b-b936-45da-ac36-74502ca94370","0.986"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","6d2d8fe7-8c84-497f-b349-837a9594d94f","1.0"
"0.9991332238130166","Earthquake+Tsunami","0.0003151057566358473","5.4190069543658126e-05","0.0004974803608038814","0.9996307041738205","0.9999458099304563","0.9991332238130166","e9edf67a-2795-4954-b5da-1f21017ac747","1.0"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","8a89e8b0-0833-4c74-b5e2-f804ff6374ba","0.957"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","c840abb8-34e2-433a-b5a9-ab6236d6ed6b","1.0"
"0.9980793585711578","Earthquake+Tsunami","0.00069350572669169","0.00011714058741918443","0.0011099951147313103","0.9991893536858891","0.9998828594125808","0.9980793585711578","b0b17978-2ff6-48a1-9588-dab4af290db2","0.999"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","116feed3-7928-4864-8d9f-a84f0ff849a2","0.956"
"0.9998926557098555","Earthquake+Tsunami","4.030978406222019e-05","4.013327831953184e-06","6.302117825029985e-05","0.9999556768881058","0.999995986672168","0.9998926557098555","1fc64c40-c2cd-486f-bb22-3b2a0d093182","1.0"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","e02f45c9-5ffb-48d1-98c4-891ea00d3df5","1.0"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","5010a2d7-6fed-4893-b2c2-072675da54aa","1.0"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","f34d3d50-7ec4-4311-9c63-daaf51889bf7","0.966"
"0.9999883446546949","Earthquake+Tsunami","4.53824794099944e-06","7.500510418312345e-07","6.367046322286463e-06","0.9999947117010172","0.9999992499489582","0.9999883446546949","a3fad8a7-faec-4c17-8d90-962ffd803026","1.0"
"0.9991332238130166","Earthquake+Tsunami","0.0003151057566358473","5.4190069543658126e-05","0.0004974803608038814","0.9996307041738205","0.9999458099304563","0.9991332238130166","2f64c256-5760-4ff6-8be4-8f5b72ca84e3","1.0"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","4fa0a76a-7755-4a93-91e7-b2dde4055533","1.0"
"0.4617790876123725","Earthquake+Tsunami","0.19566355234724497","0.03364908855370374","0.30890827148667876","0.7706873590990513","0.9663509114462963","0.4617790876123725","37532fb5-5107-478b-ab2c-158eb001c68b","0.968"
"0.9704069506112462","Earthquake+Tsunami","0.011112742270660836","0.0011064082550017451","0.017373898863091264","0.9877808494743374","0.9988935917449983","0.9704069506112462","0ed927c4-b960-4b09-9cac-435a407805a4","0.998"
"0.9991332238130166","Earthquake+Tsunami","0.0003151057566358473","5.4190069543658126e-05","0.0004974803608038814","0.9996307041738205","0.9999458099304563","0.9991332238130166","d25c7bba-5ce1-4837-b28e-f0b0d5c1cbbc","1.0"
"0.9989876809922713","Earthquake+Tsunami","0.00039681201438557245","6.695764422293138e-05","0.0005485493491201865","0.9995362303413915","0.9999330423557771","0.9989876809922713","a8ff7f86-8c45-4643-a745-dc1892fe01ca","1.0"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","0b187888-88f9-40ee-8475-3cf9bac0232d","0.973"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","0f644ce7-84a8-4846-a678-34edca42872b","0.976"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","689226e6-13d3-4d4f-a8c1-4ff51896c850","0.964"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","199ee2fc-b2e3-4b70-aff4-079884f6c874","0.981"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","647b8845-9323-4f76-88d5-e83ca0a98dd2","0.963"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","6764738c-813b-4fc9-a712-bc6f0a50c92a","0.966"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","4e5750f1-f06e-4d35-9d13-722badb90b8c","0.961"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","efcdb2ba-67c8-4898-bb9e-52a1fe56b425","1.0"
"0.999990035692366","Earthquake+Tsunami","3.5979148960141316e-06","6.077265813919652e-07","5.7586661565967034e-06","0.9999957943585226","0.9999993922734186","0.999990035692366","e3aa0f65-ec6e-43ba-bec1-3f6b415d7686","1.0"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","4ce3c080-1089-4d1a-b695-41ea767f9f5d","0.999"
"0.3487358036769383","Earthquake+Tsunami","0.24086354583196512","0.08895057999652178","0.3214500704945748","0.6701858741715131","0.9110494200034782","0.3487358036769383","74a18755-ed4d-4006-a325-1dcf482e7afe","0.913"
"0.9999965912805392","Earthquake+Tsunami","1.6634406575510852e-06","7.203669915023525e-07","1.0249118117533484e-06","0.999997616192351","0.9999992796330085","0.9999965912805392","d942afd0-04bf-408c-8276-ce224e7fc30f","1.0"
"0.9999996218252385","Earthquake+Tsunami","1.4823814209474762e-07","2.5013549120878054e-08","2.0492307029051915e-07","0.9999998267483088","0.9999999749864509","0.9999996218252385","860d3b55-f854-4103-b928-df889b665613","1.0"
"0.998386761546664","Earthquake+Tsunami","0.0005825085771384853","9.839197324046367e-05","0.0009323379029571033","0.999319099449621","0.9999016080267595","0.998386761546664","ce1af8dc-03bf-401e-a878-ca6a83821abf","1.0"
"0.9999923669353921","Earthquake+Tsunami","2.774906180946779e-06","4.772123508578474e-07","4.380946076132375e-06","0.9999967478814682","0.9999995227876491","0.9999923669353921","b5407272-eb12-4b38-bb5a-8cdc9bc2bf6b","1.0"
"0.9999923669353921","Earthquake+Tsunami","2.774906180946779e-06","4.772123508578474e-07","4.380946076132375e-06","0.9999967478814682","0.9999995227876491","0.9999923669353921","65b68b70-c386-4dfd-bd72-56f04c7e3dbb","1.0"
"0.9999923669353921","Earthquake+Tsunami","2.774906180946779e-06","4.772123508578474e-07","4.380946076132375e-06","0.9999967478814682","0.9999995227876491","0.9999923669353921","fa7ef02a-2375-4c98-bce2-8d8e28ac9668","1.0"
"0.9906919407289017","Earthquake+Tsunami","0.003360956559592454","0.0005677017658666239","0.005379400945639268","0.9960713416745409","0.9994322982341334","0.9906919407289017","06af48da-bacd-448d-83cc-17981a52defe","1.0"
"0.9142620883994323","Earthquake+Tsunami","0.017676273084289096","0.006055846279248711","0.062005792237029844","0.9762678806364622","0.9939441537207513","0.9142620883994323","42276433-8452-4d71-9e1d-8cb6ee84d0b7","0.993"
"0.9961269287160057","Earthquake+Tsunami","0.0018900423803007715","0.0008184987766417517","0.001164530127051755","0.9972914588430575","0.9991815012233582","0.9961269287160057","046e76c1-258c-409c-a366-7a23cb88d93b","1.0"
"0.9999996516086553","Earthquake+Tsunami","1.2665336213135703e-07","2.1781114356578257e-08","1.9995686817431135e-07","0.9999998515655235","0.9999999782188856","0.9999996516086553","05459961-b9d3-46c6-a084-6655f1795193","1.0"
"0.9998064304371692","Earthquake+Tsunami","9.257102783521987e-05","5.1725458213525144e-05","4.9273076782041514e-05","0.9998557035139513","0.9999482745417865","0.9998064304371692","8fbb1f23-ddb0-42d0-b11b-838d9f2691cd","1.0"
"0.9991119127222072","Earthquake+Tsunami","0.00032285313998026144","5.552241982076378e-05","0.0005097117179917454","0.999621624440199","0.9999444775801792","0.9991119127222072","26c7457d-e252-40a7-a5db-5091cb9a6fe8","1.0"
"0.9991119127222072","Earthquake+Tsunami","0.00032285313998026144","5.552241982076378e-05","0.0005097117179917454","0.999621624440199","0.9999444775801792","0.9991119127222072","d0bbb5b2-8465-47f0-9ea4-51d7493e4c99","1.0"
"0.2090069843530526","Earthquake+Tsunami","0.3139330874158952","0.12495746272303965","0.35210246550801255","0.5611094498610651","0.8750425372769604","0.2090069843530526","fa38d03a-f90a-41a4-9442-cc5cd3cb054e","0.887"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","c918756f-c28e-47ea-9986-7078ca7a6b92","0.97"
"0.38375399632453866","Earthquake+Tsunami","0.2314118739237665","0.023039858333676833","0.361794271418018","0.7455482677425567","0.9769601416663232","0.38375399632453866","0e5ce105-a003-4795-af35-94e43f12a028","0.981"
"0.9998926557098555","Earthquake+Tsunami","4.030978406222019e-05","4.013327831953184e-06","6.302117825029985e-05","0.9999556768881058","0.999995986672168","0.9998926557098555","70ff551c-b655-4881-b6c6-ae2ba91bdfb3","1.0"
"0.46829945576240595","Earthquake+Tsunami","0.19198657634712069","0.03242860075173959","0.3072853671387338","0.7755848229011397","0.9675713992482604","0.46829945576240595","353f91fd-15aa-4ef4-942a-fadefca3c29a","0.97"
"0.9914260313342095","Earthquake+Tsunami","0.0038340684705802097","0.0003637349174350213","0.00437616527777529","0.9958021966119848","0.999636265082565","0.9914260313342095","91a9981e-5d91-445b-9091-aa0441578a3b","1.0"
"0.999990035692366","Earthquake+Tsunami","3.5979148960141316e-06","6.077265813919652e-07","5.7586661565967034e-06","0.9999957943585226","0.9999993922734186","0.999990035692366","42b54f41-bd9b-4240-bb0b-fd9f7c9c6950","1.0"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","7754c721-5356-497b-8102-de616c81c24e","0.953"
"0.999990035692366","Earthquake+Tsunami","3.5979148960141316e-06","6.077265813919652e-07","5.7586661565967034e-06","0.9999957943585226","0.9999993922734186","0.999990035692366","71dc372e-ec36-4f10-a4f5-3ef0a9455a2d","1.0"
"0.9999999925748124","Earthquake+Tsunami","2.6993349777626463e-09","4.6421599897428223e-10","4.261636599167673e-09","0.999999996836449","0.999999999535784","0.9999999925748124","2b998732-3ef3-4e26-8074-b1cfbdfbcbb2","1.0"
"0.9998926557098555","Earthquake+Tsunami","4.030978406222019e-05","4.013327831953184e-06","6.302117825029985e-05","0.9999556768881058","0.999995986672168","0.9998926557098555","c448696a-0015-4b44-bb50-916a32c0a6be","1.0"
"0.9999999798604595","Earthquake+Tsunami","7.3214806439736435e-09","1.2591059306288344e-09","1.1558953905144165e-08","0.9999999914194134","0.9999999987408941","0.9999999798604595","def57539-c284-42b3-952a-e02b232e7629","1.0"
"0.06774674758186171","Earthquake+Tsunami","0.44609748674779814","0.24664097996294587","0.23951478570739426","0.307261533289256","0.7533590200370541","0.06774674758186171","156275f9-642a-4002-9be9-11ab1616eff5","0.757"
"0.06774674758186171","Earthquake+Tsunami","0.44609748674779814","0.24664097996294587","0.23951478570739426","0.307261533289256","0.7533590200370541","0.06774674758186171","70774921-c6f5-4a81-bbf6-86940db0227d","0.754"
"0.2714331939736476","Earthquake+Tsunami","0.265732956481449","0.09283468095823832","0.36999916858666504","0.6414323625603127","0.9071653190417617","0.2714331939736476","e38d8575-7880-4a8c-b6d7-225ab1cf9264","0.913"
"0.9991332238130166","Earthquake+Tsunami","0.0003151057566358473","5.4190069543658126e-05","0.0004974803608038814","0.9996307041738205","0.9999458099304563","0.9991332238130166","fb7c9b63-2f35-4003-ad92-a0f6b1d71c8a","1.0"
"0.9970261073512647","Earthquake+Tsunami","0.0010738139620926068","0.00018137874491486183","0.001718699941727797","0.9987448072929925","0.9998186212550851","0.9970261073512647","15d6abdf-f233-4a40-845b-89c519c96a39","1.0"
"0.9962807406007507","Earthquake+Tsunami","0.0013966513081714593","0.00013905357463395163","0.0021835545164439196","0.9984642951171946","0.999860946425366","0.9962807406007507","8968aeca-f276-46a7-a944-caf955e7f151","0.999"
"0.9928023573072493","Earthquake+Tsunami","0.0025989267705801566","0.00043898672620623636","0.004159729195964301","0.9969620865032136","0.9995610132737938","0.9928023573072493","a346e859-60ba-4428-bd74-61018e1a97fd","1.0"
"0.9999923669353921","Earthquake+Tsunami","2.774906180946779e-06","4.772123508578474e-07","4.380946076132375e-06","0.9999967478814682","0.9999995227876491","0.9999923669353921","7551b99d-f4bc-4f09-99a0-2093effe0861","1.0"
"0.3780648220012457","Earthquake+Tsunami","0.2421632278733491","0.040023106645395545","0.33974884348000967","0.7178136654812554","0.9599768933546045","0.3780648220012457","130579b9-00fb-40fc-ae92-070cf181f53b","0.965"
