"moderate","collprev","guid","immocc","complete","hazard","insignific","lifesfty","heavy","failure_probability"
"0.08268263362223882","0.697637194362301","42276433-8452-4d71-9e1d-8cb6ee84d0b7","0.9619135547637143","0.697637194362301","Earthquake+Tsunami","0.03808644523628568","0.8792309211414755","0.1815937267791745","0.955"
"0.05967004656450281","0.8781066616319808","046e76c1-258c-409c-a366-7a23cb88d93b","0.9638445576492043","0.8781066616319808","Earthquake+Tsunami","0.03615544235079571","0.9041745110847015","0.02606784945272067","0.972"
"2.446819490953267e-05","0.9999460009524267","05459961-b9d3-46c6-a084-6655f1795193","0.9999857836186739","0.9999460009524267","Earthquake+Tsunami","1.4216381326148664e-05","0.9999613154237643","1.531447133762409e-05","1.0"
"0.008760047120726644","0.9807017724823744","8fbb1f23-ddb0-42d0-b11b-838d9f2691cd","0.9929140646283102","0.9807017724823744","Earthquake+Tsunami","0.007085935371689778","0.9841540175075836","0.003452245025209133","0.992"
"0.02426629198463226","0.9464465335453542","26c7457d-e252-40a7-a5db-5091cb9a6fe8","0.9859009272446719","0.9464465335453542","Earthquake+Tsunami","0.014099072755328068","0.9616346352600397","0.015188101714685431","0.987"
"0.02426629198463226","0.9464465335453542","d0bbb5b2-8465-47f0-9ea4-51d7493e4c99","0.9859009272446719","0.9464465335453542","Earthquake+Tsunami","0.014099072755328068","0.9616346352600397","0.015188101714685431","0.988"
"0.37249248149993236","0.13240595907983754","fa38d03a-f90a-41a4-9442-cc5cd3cb054e","0.7953748106688732","0.13240595907983754","Earthquake+Tsunami","0.20462518933112683","0.4228823291689408","0.29047637008910326","0.811"
"0.4793003467442781","0.09351830110960052","c918756f-c28e-47ea-9986-7078ca7a6b92","0.7753631956970253","0.09351830110960052","Earthquake+Tsunami","0.22463680430297472","0.29606284895274715","0.20254454784314663","0.769"
"0.4793003467442781","0.09351830110960052","0e5ce105-a003-4795-af35-94e43f12a028","0.7753631956970253","0.09351830110960052","Earthquake+Tsunami","0.22463680430297472","0.29606284895274715","0.20254454784314663","0.747"
"0.003676446259269439","0.993046883288069","70ff551c-b655-4881-b6c6-ae2ba91bdfb3","0.9982769360704956","0.993046883288069","Earthquake+Tsunami","0.001723063929504387","0.9946004898112262","0.0015536065231571694","0.999"
"0.39130004524382644","0.13918474715492174","353f91fd-15aa-4ef4-942a-fadefca3c29a","0.7973606793487458","0.13918474715492174","Earthquake+Tsunami","0.20263932065125423","0.4060606341049193","0.2668758869499976","0.794"
"0.06732254966672979","0.8727988983053018","91a9981e-5d91-445b-9091-aa0441578a3b","0.9565309819758798","0.8727988983053018","Earthquake+Tsunami","0.043469018024120176","0.88920843230915","0.01640953400384826","0.958"
"0.0005820180228293115","0.998719627054553","42b54f41-bd9b-4240-bb0b-fd9f7c9c6950","0.9996985951364266","0.998719627054553","Earthquake+Tsunami","0.0003014048635734401","0.9991165771135972","0.0003969500590442765","1.0"
"0.42656799934532785","0.08286846661332442","7754c721-5356-497b-8102-de616c81c24e","0.7466479426233434","0.08286846661332442","Earthquake+Tsunami","0.25335205737665656","0.3200799432780156","0.23721147666469117","0.738"
"0.0005820180228293115","0.998719627054553","71dc372e-ec36-4f10-a4f5-3ef0a9455a2d","0.9996985951364266","0.998719627054553","Earthquake+Tsunami","0.0003014048635734401","0.9991165771135972","0.0003969500590442765","1.0"
"4.4418335676255083e-07","0.9999990197283329","2b998732-3ef3-4e26-8074-b1cfbdfbcbb2","0.9999997419229331","0.9999990197283329","Earthquake+Tsunami","2.580770669391441e-07","0.9999992977395763","2.780112433597992e-07","1.0"
"0.003676446259269439","0.993046883288069","c448696a-0015-4b44-bb50-916a32c0a6be","0.9982769360704956","0.993046883288069","Earthquake+Tsunami","0.001723063929504387","0.9946004898112262","0.0015536065231571694","0.997"
"9.095041453299757e-07","0.9999979928083046","def57539-c284-42b3-952a-e02b232e7629","0.9999994715647067","0.9999979928083046","Earthquake+Tsunami","5.284352933010439e-07","0.9999985620605614","5.692522567768421e-07","1.0"
"0.43813637418044393","0.034793384538275365","156275f9-642a-4002-9be9-11ab1616eff5","0.6455948251598385","0.034793384538275365","Earthquake+Tsunami","0.35440517484016154","0.20745845097939453","0.17266506644111917","0.651"
"0.43813637418044393","0.034793384538275365","70774921-c6f5-4a81-bbf6-86940db0227d","0.6455948251598385","0.034793384538275365","Earthquake+Tsunami","0.35440517484016154","0.20745845097939453","0.17266506644111917","0.644"
"0.32478900474873185","0.18806619219140613","e38d8575-7880-4a8c-b6d7-225ab1cf9264","0.8503910905979762","0.18806619219140613","Earthquake+Tsunami","0.14960890940202376","0.5256020858492444","0.33753589365783826","0.843"
"0.013573337127205654","0.9700448978781043","fb7c9b63-2f35-4003-ad92-a0f6b1d71c8a","0.9921136913785485","0.9700448978781043","Earthquake+Tsunami","0.007886308621451454","0.9785403542513429","0.008495456373238564","0.99"
"0.10576927486390975","0.76731971746008","15d6abdf-f233-4a40-845b-89c519c96a39","0.9452261397239473","0.76731971746008","Earthquake+Tsunami","0.05477386027605269","0.8394568648600376","0.07213714739995758","0.958"
"0.1009365373169181","0.8091027380875846","8968aeca-f276-46a7-a944-caf955e7f151","0.9526934179491054","0.8091027380875846","Earthquake+Tsunami","0.04730658205089455","0.8517568806321874","0.04265414254460276","0.958"
"0.10576927486390975","0.76731971746008","a346e859-60ba-4428-bd74-61018e1a97fd","0.9452261397239473","0.76731971746008","Earthquake+Tsunami","0.05477386027605269","0.8394568648600376","0.07213714739995758","0.94"
"0.00039544419192094615","0.9991272911708082","7551b99d-f4bc-4f09-99a0-2093effe0861","0.9997702411049821","0.9991272911708082","Earthquake+Tsunami","0.00022975889501786195","0.9993747969130612","0.0002475057422529625","1.0"
