"insignific","collprev","guid","demandtype","hazardval","immocc","complete","moderate","heavy","lifesfty","failure_probability"
"0.9199237250757037","0.0004839805230181592","4ac0a784-57a8-4437-a8ec-c0fefb85012e","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.092"
"0.9241418587397754","0.0005186470279552574","25bc3a48-29df-4335-ac04-3e186976490c","sd","0.2988767994403839","0.07585814126022464","0.0005186470279552574","0.0699441948103276","0.005395299421941788","0.005913946449897046","0.077"
"0.9758283048651357","0.00017331971780195493","3982d6c7-d2a6-48cf-ac99-de1dd8b42864","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.029"
"0.9199237250757037","0.0004839805230181592","da7413ba-bc45-46a7-9516-9bc314d5604b","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.071"
"0.9758283048651357","0.00017331971780195493","a436c038-22b1-4339-920b-cf430b4cf2e4","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.035"
"0.958414987248623","8.550673059307001e-05","22aa85a2-af0c-436c-9f60-e4ff7254ec6f","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.047"
"0.958414987248623","8.550673059307001e-05","919c4386-34ce-431d-ad36-ebad80c126d2","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.044"
"0.9758283048651357","0.00017331971780195493","c9bb8034-b154-4950-8361-252628a6dcc9","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.02"
"0.958414987248623","8.550673059307001e-05","1d96de99-2ee5-4756-bdba-322a6f705154","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.033"
"0.958414987248623","8.550673059307001e-05","7c6bc4b6-d2ae-4eee-966c-da7692f14c22","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.042"
"0.958414987248623","8.550673059307001e-05","6a6c5517-5860-44f7-8b7b-c62c1fe7c2a3","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.034"
"0.9199237250757037","0.0004839805230181592","a0821314-04d0-4c93-aee7-de7b199cfafa","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.076"
"0.958414987248623","8.550673059307001e-05","f1d4feff-8c78-4f78-b2a3-1092748090d1","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.038"
"0.9241418587397754","0.0005186470279552574","ff321c63-684b-4752-b9d2-6febe12aeee8","sd","0.2988767994403839","0.07585814126022464","0.0005186470279552574","0.0699441948103276","0.005395299421941788","0.005913946449897046","0.074"
"0.9160844786441067","0.0006241639572236481","c75351fa-df5b-49f9-b7a6-b12ab3d65ed8","sd","0.3145248078346253","0.08391552135589336","0.0006241639572236481","0.07697904341645682","0.006312313982212885","0.006936477939436533","0.08"
"0.958414987248623","8.550673059307001e-05","9e34826a-b8a3-494b-9e53-4ac2366e0c71","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.045"
"0.9199237250757037","0.0004839805230181592","afcdcdeb-5c8a-4e77-b049-c5a6c670b6c1","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.087"
"0.9758283048651357","0.00017331971780195493","2262169f-8798-48d7-a8d7-9efaa5c855f8","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.026"
"0.9161986735785317","0.0005277515724354032","bc950354-d500-4419-a94c-076f8a40d7ab","sd","0.2348177938587963","0.08380132642146837","0.0005277515724354032","0.07579265418357947","0.007480920665453498","0.008008672237888901","0.075"
"0.958414987248623","8.550673059307001e-05","5b8fef41-677a-4834-9385-c4d6447209f8","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.046"
"0.9308901509005146","0.00036662241082892696","9d6bfe3c-162e-4787-b44e-752047978163","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.064"
"0.958414987248623","8.550673059307001e-05","4a6e0e6e-7216-4a33-b676-31df915546a0","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.037"
"0.958414987248623","8.550673059307001e-05","9f2348e7-c47b-4a38-a66e-e96c15713f62","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.039"
"0.9308901509005146","0.00036662241082892696","c78d3787-58af-43d1-a3de-dfa49028ee37","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.068"
"0.958414987248623","8.550673059307001e-05","62d9e096-dea7-40ab-9c70-5102aea07414","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.042"
"0.934465706702852","0.000332002054373461","620e9442-8f5c-4acb-931f-6c73cf2850e4","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.072"
"0.9199237250757037","0.0004839805230181592","bf596f12-6351-4ad8-b403-5b39e7d4acf6","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.081"
"0.9199237250757037","0.0004839805230181592","6a721f32-7e1f-4e3f-bc62-819f389967c4","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.078"
"0.9758283048651357","0.00017331971780195493","2fa5284b-6148-40bd-8982-bf7eb678a9b0","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.025"
"0.9822650830988119","0.00011477893425011163","526ade78-5a31-40c2-ab20-87d07edb7754","sd","0.20486655457019798","0.01773491690118815","0.00011477893425011163","0.01724967732877976","0.0003704606381582798","0.0004852395724083914","0.013"
"0.934465706702852","0.000332002054373461","fb5bbb64-4b04-4716-bdb2-8e9d20df05a4","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.062"
"0.958414987248623","8.550673059307001e-05","2d86b2cb-03d0-4466-babc-75581324cd6c","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.052"
"0.958414987248623","8.550673059307001e-05","b0416b40-ee56-421d-87b3-5418870230ac","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.037"
"0.9241418587397754","0.0005186470279552574","87a2ce2e-ba7e-469f-95a4-b63ca5676ead","sd","0.2988767994403839","0.07585814126022464","0.0005186470279552574","0.0699441948103276","0.005395299421941788","0.005913946449897046","0.072"
"0.934465706702852","0.000332002054373461","b0857d4b-16cb-4e87-a40e-b7981e3b6734","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.073"
"0.958414987248623","8.550673059307001e-05","b91089f5-b4dc-4c65-8249-d8321e5756fa","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.04"
"0.934465706702852","0.000332002054373461","8f2aa279-a3fe-4569-acc3-d942e42eb353","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.069"
"0.9199237250757037","0.0004839805230181592","f214251f-0268-4c0b-b1ff-849e69ebf3fa","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.082"
"0.9900837449350652","1.7945284876418423e-05","38f5cc7d-f4e1-439a-99cb-f7d21193872c","sd","0.22882754957154391","0.009916255064934777","1.7945284876418423e-05","0.009778806017777269","0.00011950376228109015","0.00013744904715750858","0.012"
"0.9160844786441067","0.0006241639572236481","b6d5624b-b936-45da-ac36-74502ca94370","sd","0.3145248078346253","0.08391552135589336","0.0006241639572236481","0.07697904341645682","0.006312313982212885","0.006936477939436533","0.084"
"0.9199237250757037","0.0004839805230181592","6d2d8fe7-8c84-497f-b349-837a9594d94f","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.058"
"0.934465706702852","0.000332002054373461","e9edf67a-2795-4954-b5da-1f21017ac747","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.056"
"0.958414987248623","8.550673059307001e-05","8a89e8b0-0833-4c74-b5e2-f804ff6374ba","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.046"
"0.9199237250757037","0.0004839805230181592","c840abb8-34e2-433a-b5a9-ab6236d6ed6b","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.084"
"0.9199237250757037","0.0004839805230181592","b0b17978-2ff6-48a1-9588-dab4af290db2","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.078"
"0.958414987248623","8.550673059307001e-05","116feed3-7928-4864-8d9f-a84f0ff849a2","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.033"
"0.9758283048651357","0.00017331971780195493","1fc64c40-c2cd-486f-bb22-3b2a0d093182","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.025"
"0.9199237250757037","0.0004839805230181592","e02f45c9-5ffb-48d1-98c4-891ea00d3df5","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.082"
"0.9199237250757037","0.0004839805230181592","5010a2d7-6fed-4893-b2c2-072675da54aa","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.086"
"0.958414987248623","8.550673059307001e-05","f34d3d50-7ec4-4311-9c63-daaf51889bf7","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.038"
"0.958414987248623","8.550673059307001e-05","a3fad8a7-faec-4c17-8d90-962ffd803026","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.032"
"0.934465706702852","0.000332002054373461","2f64c256-5760-4ff6-8be4-8f5b72ca84e3","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.063"
"0.9199237250757037","0.0004839805230181592","4fa0a76a-7755-4a93-91e7-b2dde4055533","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.081"
"0.934465706702852","0.000332002054373461","37532fb5-5107-478b-ab2c-158eb001c68b","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.059"
"0.9758283048651357","0.00017331971780195493","0ed927c4-b960-4b09-9cac-435a407805a4","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.035"
"0.934465706702852","0.000332002054373461","d25c7bba-5ce1-4837-b28e-f0b0d5c1cbbc","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.071"
"0.9675138743179316","5.439260869443252e-05","a8ff7f86-8c45-4643-a745-dc1892fe01ca","sd","0.20486655457019798","0.03248612568206844","5.439260869443252e-05","0.03048822983643359","0.0019435032369404179","0.0019978958456348503","0.036"
"0.9758283048651357","0.00017331971780195493","0b187888-88f9-40ee-8475-3cf9bac0232d","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.018"
"0.9758283048651357","0.00017331971780195493","0f644ce7-84a8-4846-a678-34edca42872b","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.024"
"0.958414987248623","8.550673059307001e-05","689226e6-13d3-4d4f-a8c1-4ff51896c850","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.035"
"0.9758283048651357","0.00017331971780195493","199ee2fc-b2e3-4b70-aff4-079884f6c874","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.018"
"0.958414987248623","8.550673059307001e-05","647b8845-9323-4f76-88d5-e83ca0a98dd2","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.058"
"0.958414987248623","8.550673059307001e-05","6764738c-813b-4fc9-a712-bc6f0a50c92a","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.043"
"0.958414987248623","8.550673059307001e-05","4e5750f1-f06e-4d35-9d13-722badb90b8c","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.047"
"0.9199237250757037","0.0004839805230181592","efcdb2ba-67c8-4898-bb9e-52a1fe56b425","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.074"
"0.9199237250757037","0.0004839805230181592","e3aa0f65-ec6e-43ba-bec1-3f6b415d7686","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.094"
"0.9199237250757037","0.0004839805230181592","4ce3c080-1089-4d1a-b695-41ea767f9f5d","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.106"
"0.962405446151504","3.5441595374072365e-05","74a18755-ed4d-4006-a325-1dcf482e7afe","sd","0.3145248078346253","0.03759455384849602","3.5441595374072365e-05","0.03560461372444692","0.001954498528675025","0.0019899401240490973","0.029"
"0.9639243354181163","7.01416589285604e-05","d942afd0-04bf-408c-8276-ce224e7fc30f","sd","0.2988767994403839","0.03607566458188375","7.01416589285604e-05","0.03537122193111315","0.0006343009918420389","0.0007044426507705993","0.037"
"0.9653179135273127","6.126685661845783e-05","860d3b55-f854-4103-b928-df889b665613","sd","0.21085679885745048","0.03468208647268729","6.126685661845783e-05","0.03249776339876916","0.0021230562172996742","0.002184323073918132","0.023"
"0.9199237250757037","0.0004839805230181592","ce1af8dc-03bf-401e-a878-ca6a83821abf","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.082"
"0.9308901509005146","0.00036662241082892696","b5407272-eb12-4b38-bb5a-8cdc9bc2bf6b","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.072"
"0.9308901509005146","0.00036662241082892696","65b68b70-c386-4dfd-bd72-56f04c7e3dbb","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.069"
"0.9308901509005146","0.00036662241082892696","fa7ef02a-2375-4c98-bce2-8d8e28ac9668","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.076"
"0.9199237250757037","0.0004839805230181592","06af48da-bacd-448d-83cc-17981a52defe","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.08"
"0.9241418587397754","0.0005186470279552574","42276433-8452-4d71-9e1d-8cb6ee84d0b7","sd","0.2988767994403839","0.07585814126022464","0.0005186470279552574","0.0699441948103276","0.005395299421941788","0.005913946449897046","0.07"
"0.9639243354181163","7.01416589285604e-05","046e76c1-258c-409c-a366-7a23cb88d93b","sd","0.2988767994403839","0.03607566458188375","7.01416589285604e-05","0.03537122193111315","0.0006343009918420389","0.0007044426507705993","0.033"
"0.9308901509005146","0.00036662241082892696","05459961-b9d3-46c6-a084-6655f1795193","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.079"
"0.9808736427137333","7.126424053337459e-06","8fbb1f23-ddb0-42d0-b11b-838d9f2691cd","sd","0.2988767994403839","0.019126357286266663","7.126424053337459e-06","0.018570987488792795","0.0005482433734205294","0.0005553697974738669","0.023"
"0.934465706702852","0.000332002054373461","26c7457d-e252-40a7-a5db-5091cb9a6fe8","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.064"
"0.934465706702852","0.000332002054373461","d0bbb5b2-8465-47f0-9ea4-51d7493e4c99","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.068"
"0.9579947499279189","0.00022383765390075243","fa38d03a-f90a-41a4-9442-cc5cd3cb054e","sd","0.2988767994403839","0.0420052500720811","0.00022383765390075243","0.04029858103450906","0.0014828313836712833","0.0017066690375720358","0.037"
"0.9758283048651357","0.00017331971780195493","c918756f-c28e-47ea-9986-7078ca7a6b92","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.02"
"0.9758283048651357","0.00017331971780195493","0e5ce105-a003-4795-af35-94e43f12a028","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.024"
"0.9758283048651357","0.00017331971780195493","70ff551c-b655-4881-b6c6-ae2ba91bdfb3","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.03"
"0.9161986735785317","0.0005277515724354032","353f91fd-15aa-4ef4-942a-fadefca3c29a","sd","0.2348177938587963","0.08380132642146837","0.0005277515724354032","0.07579265418357947","0.007480920665453498","0.008008672237888901","0.076"
"0.9924605013866524","1.2390987796837307e-05","91a9981e-5d91-445b-9091-aa0441578a3b","sd","0.21085679885745048","0.0075394986133475814","1.2390987796837307e-05","0.007445303534197796","8.180409135294821e-05","9.419507914978552e-05","0.007"
"0.9199237250757037","0.0004839805230181592","42b54f41-bd9b-4240-bb0b-fd9f7c9c6950","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.089"
"0.958414987248623","8.550673059307001e-05","7754c721-5356-497b-8102-de616c81c24e","sd","0.22882754957154391","0.04158501275137702","8.550673059307001e-05","0.03878265197802751","0.0027168540427564398","0.0028023607733495097","0.06"
"0.9199237250757037","0.0004839805230181592","71dc372e-ec36-4f10-a4f5-3ef0a9455a2d","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.078"
"0.9308901509005146","0.00036662241082892696","2b998732-3ef3-4e26-8074-b1cfbdfbcbb2","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.068"
"0.9758283048651357","0.00017331971780195493","c448696a-0015-4b44-bb50-916a32c0a6be","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.024"
"0.9308901509005146","0.00036662241082892696","def57539-c284-42b3-952a-e02b232e7629","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.068"
"0.9808736427137333","7.126424053337459e-06","156275f9-642a-4002-9be9-11ab1616eff5","sd","0.2988767994403839","0.019126357286266663","7.126424053337459e-06","0.018570987488792795","0.0005482433734205294","0.0005553697974738669","0.026"
"0.9808736427137333","7.126424053337459e-06","70774921-c6f5-4a81-bbf6-86940db0227d","sd","0.2988767994403839","0.019126357286266663","7.126424053337459e-06","0.018570987488792795","0.0005482433734205294","0.0005553697974738669","0.022"
"0.9241418587397754","0.0005186470279552574","e38d8575-7880-4a8c-b6d7-225ab1cf9264","sd","0.2988767994403839","0.07585814126022464","0.0005186470279552574","0.0699441948103276","0.005395299421941788","0.005913946449897046","0.077"
"0.934465706702852","0.000332002054373461","fb7c9b63-2f35-4003-ad92-a0f6b1d71c8a","sd","0.20486655457019798","0.065534293297148","0.000332002054373461","0.059928668082848795","0.005273623159925736","0.005605625214299197","0.068"
"0.9199237250757037","0.0004839805230181592","15d6abdf-f233-4a40-845b-89c519c96a39","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.076"
"0.9758283048651357","0.00017331971780195493","8968aeca-f276-46a7-a944-caf955e7f151","sd","0.22882754957154391","0.024171695134864227","0.00017331971780195493","0.02342165291679154","0.0005767225002707326","0.0007500422180726875","0.024"
"0.9199237250757037","0.0004839805230181592","a346e859-60ba-4428-bd74-61018e1a97fd","sd","0.22882754957154391","0.0800762749242962","0.0004839805230181592","0.07258231362565684","0.00700998077562119","0.00749396129863935","0.084"
"0.9308901509005146","0.00036662241082892696","7551b99d-f4bc-4f09-99a0-2093effe0861","sd","0.21085679885745048","0.06910984909948535","0.00036662241082892696","0.06305805087502714","0.005685175813629281","0.006051798224458208","0.068"
