"insignific","collprev","moderate","complete","guid","immocc","heavy","hazard","lifesfty","failure_probability"
"0.014050506462766843","0.847374879344457","0.035407347256828925","0.847374879344457","25bc3a48-29df-4335-ac04-3e186976490c","0.9859494935372332","0.10316726693594724","Earthquake+Tsunami","0.9505421462804042","0.979"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","3982d6c7-d2a6-48cf-ac99-de1dd8b42864","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.811"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","da7413ba-bc45-46a7-9516-9bc314d5604b","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.99"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","a436c038-22b1-4339-920b-cf430b4cf2e4","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.828"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","22aa85a2-af0c-436c-9f60-e4ff7254ec6f","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.789"
"3.075159362897484e-05","0.9998691419550041","6.14474722827607e-05","0.9998691419550041","919c4386-34ce-431d-ad36-ebad80c126d2","0.999969248406371","3.865897908417182e-05","Earthquake+Tsunami","0.9999078009340883","1.0"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","c9bb8034-b154-4950-8361-252628a6dcc9","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.799"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","1d96de99-2ee5-4756-bdba-322a6f705154","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.785"
"3.075159362897484e-05","0.9998691419550041","6.14474722827607e-05","0.9998691419550041","7c6bc4b6-d2ae-4eee-966c-da7692f14c22","0.999969248406371","3.865897908417182e-05","Earthquake+Tsunami","0.9999078009340883","1.0"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","6a6c5517-5860-44f7-8b7b-c62c1fe7c2a3","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.777"
"0.004104553956937318","0.9796356522902655","0.009217404733529055","0.9796356522902655","a0821314-04d0-4c93-aee7-de7b199cfafa","0.9958954460430627","0.007042389019268125","Earthquake+Tsunami","0.9866780413095336","0.997"
"0.14984827439078185","0.39207459147062157","0.2850280687569501","0.39207459147062157","f1d4feff-8c78-4f78-b2a3-1092748090d1","0.8501517256092181","0.1730490653816465","Earthquake+Tsunami","0.5651236568522681","0.85"
"0.051538744338775255","0.572305313252558","0.1298778960615904","0.572305313252558","ff321c63-684b-4752-b9d2-6febe12aeee8","0.9484612556612247","0.2462780463470764","Earthquake+Tsunami","0.8185833595996344","0.951"
"0.05428858403174808","0.5385309280252233","0.14304348748480533","0.5385309280252233","c75351fa-df5b-49f9-b7a6-b12ab3d65ed8","0.9457114159682519","0.2641370004582233","Earthquake+Tsunami","0.8026679284834466","0.939"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","9e34826a-b8a3-494b-9e53-4ac2366e0c71","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.801"
"0.007121413160746215","0.9646677969612254","0.015992224262598498","0.9646677969612254","afcdcdeb-5c8a-4e77-b049-c5a6c670b6c1","0.9928785868392538","0.012218565615429888","Earthquake+Tsunami","0.9768863625766553","0.994"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","2262169f-8798-48d7-a8d7-9efaa5c855f8","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.818"
"0.16647098464527343","0.17407030082561947","0.37383609960131964","0.17407030082561947","bc950354-d500-4419-a94c-076f8a40d7ab","0.8335290153547266","0.28562261492778745","Earthquake+Tsunami","0.4596929157534069","0.838"
"0.042224054335231576","0.8203228987481496","0.08437160817599387","0.8203228987481496","5b8fef41-677a-4834-9385-c4d6447209f8","0.9577759456647684","0.05308143874062499","Earthquake+Tsunami","0.8734043374887746","0.953"
"1.7066156677847388e-06","0.9999925528355113","3.38502500984994e-06","0.9999925528355113","9d6bfe3c-162e-4787-b44e-752047978163","0.9999982933843322","2.3555238111150345e-06","Earthquake+Tsunami","0.9999949083593224","1.0"
"3.075159362897484e-05","0.9998691419550041","6.14474722827607e-05","0.9998691419550041","4a6e0e6e-7216-4a33-b676-31df915546a0","0.999969248406371","3.865897908417182e-05","Earthquake+Tsunami","0.9999078009340883","1.0"
"3.075159362897484e-05","0.9998691419550041","6.14474722827607e-05","0.9998691419550041","9f2348e7-c47b-4a38-a66e-e96c15713f62","0.999969248406371","3.865897908417182e-05","Earthquake+Tsunami","0.9999078009340883","1.0"
"1.0015580001576652e-05","0.9999562949800976","1.986562612565912e-05","0.9999562949800976","c78d3787-58af-43d1-a3de-dfa49028ee37","0.9999899844199984","1.3823813775126759e-05","Earthquake+Tsunami","0.9999701187938728","1.0"
"3.075159362897484e-05","0.9998691419550041","6.14474722827607e-05","0.9998691419550041","62d9e096-dea7-40ab-9c70-5102aea07414","0.999969248406371","3.865897908417182e-05","Earthquake+Tsunami","0.9999078009340883","1.0"
"0.015260976897409906","0.9334056241447657","0.030269725898160682","0.9334056241447657","620e9442-8f5c-4acb-931f-6c73cf2850e4","0.9847390231025901","0.021063673059663723","Earthquake+Tsunami","0.9544692972044294","0.982"
"0.004565763753976215","0.9773474044629555","0.010253121990745795","0.9773474044629555","bf596f12-6351-4ad8-b403-5b39e7d4acf6","0.9954342362460238","0.007833709792322452","Earthquake+Tsunami","0.985181114255278","0.999"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","6a721f32-7e1f-4e3f-bc62-819f389967c4","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.986"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","2fa5284b-6148-40bd-8982-bf7eb678a9b0","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.833"
"0.2107942719106859","0.10018527754734946","0.47724565411853215","0.10018527754734946","526ade78-5a31-40c2-ab20-87d07edb7754","0.7892057280893141","0.2117747964234325","Earthquake+Tsunami","0.31196007397078196","0.789"
"0.0013842179043478398","0.9939596837078414","0.002745557956715383","0.9939596837078414","fb5bbb64-4b04-4716-bdb2-8e9d20df05a4","0.9986157820956522","0.0019105404310953977","Earthquake+Tsunami","0.9958702241389368","0.998"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","2d86b2cb-03d0-4466-babc-75581324cd6c","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.774"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","b0416b40-ee56-421d-87b3-5418870230ac","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.788"
"0.016707974377212165","0.824350763229255","0.042104179824394294","0.824350763229255","87a2ce2e-ba7e-469f-95a4-b63ca5676ead","0.9832920256227878","0.1168370825691385","Earthquake+Tsunami","0.9411878457983935","0.98"
"0.0013842179043478398","0.9939596837078414","0.002745557956715383","0.9939596837078414","b0857d4b-16cb-4e87-a40e-b7981e3b6734","0.9986157820956522","0.0019105404310953977","Earthquake+Tsunami","0.9958702241389368","0.997"
"3.075159362897484e-05","0.9998691419550041","6.14474722827607e-05","0.9998691419550041","b91089f5-b4dc-4c65-8249-d8321e5756fa","0.999969248406371","3.865897908417182e-05","Earthquake+Tsunami","0.9999078009340883","1.0"
"0.015260976897409906","0.9334056241447657","0.030269725898160682","0.9334056241447657","8f2aa279-a3fe-4569-acc3-d942e42eb353","0.9847390231025901","0.021063673059663723","Earthquake+Tsunami","0.9544692972044294","0.985"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","f214251f-0268-4c0b-b1ff-849e69ebf3fa","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.995"
"0.2288661736798836","0.058544999847112686","0.5323918138732415","0.058544999847112686","38f5cc7d-f4e1-439a-99cb-f7d21193872c","0.7711338263201164","0.18019701259976212","Earthquake+Tsunami","0.23874201244687482","0.801"
"0.04583354936836581","0.5996771190101489","0.11897102967353745","0.5996771190101489","b6d5624b-b936-45da-ac36-74502ca94370","0.9541664506316342","0.23551830194794787","Earthquake+Tsunami","0.8351954209580967","0.955"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","6d2d8fe7-8c84-497f-b349-837a9594d94f","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.984"
"0.0013842179043478398","0.9939596837078414","0.002745557956715383","0.9939596837078414","e9edf67a-2795-4954-b5da-1f21017ac747","0.9986157820956522","0.0019105404310953977","Earthquake+Tsunami","0.9958702241389368","0.998"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","8a89e8b0-0833-4c74-b5e2-f804ff6374ba","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.792"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","c840abb8-34e2-433a-b5a9-ab6236d6ed6b","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.979"
"0.0033342325909339054","0.98345752728816","0.007487530091892292","0.98345752728816","b0b17978-2ff6-48a1-9588-dab4af290db2","0.9966657674090661","0.005720710029013754","Earthquake+Tsunami","0.9891782373171738","0.996"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","116feed3-7928-4864-8d9f-a84f0ff849a2","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.795"
"0.0001881825350474875","0.9990728185793961","0.0004925472377754758","0.9990728185793961","1fc64c40-c2cd-486f-bb22-3b2a0d093182","0.9998118174649525","0.0002464516477809209","Earthquake+Tsunami","0.999319270227177","1.0"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","e02f45c9-5ffb-48d1-98c4-891ea00d3df5","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.991"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","5010a2d7-6fed-4893-b2c2-072675da54aa","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.989"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","f34d3d50-7ec4-4311-9c63-daaf51889bf7","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.777"
"3.075159362897484e-05","0.9998691419550041","6.14474722827607e-05","0.9998691419550041","a3fad8a7-faec-4c17-8d90-962ffd803026","0.999969248406371","3.865897908417182e-05","Earthquake+Tsunami","0.9999078009340883","1.0"
"0.0013842179043478398","0.9939596837078414","0.002745557956715383","0.9939596837078414","2f64c256-5760-4ff6-8be4-8f5b72ca84e3","0.9986157820956522","0.0019105404310953977","Earthquake+Tsunami","0.9958702241389368","1.0"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","4fa0a76a-7755-4a93-91e7-b2dde4055533","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.992"
"0.18455255877553767","0.15417477428557352","0.3841227077215545","0.15417477428557352","37532fb5-5107-478b-ab2c-158eb001c68b","0.8154474412244623","0.2771499592173343","Earthquake+Tsunami","0.43132473350290784","0.828"
"0.0351340579372631","0.8444631412956941","0.08259492773960264","0.8444631412956941","0ed927c4-b960-4b09-9cac-435a407805a4","0.9648659420627369","0.03780787302744015","Earthquake+Tsunami","0.8822710143231343","0.972"
"0.0013842179043478398","0.9939596837078414","0.002745557956715383","0.9939596837078414","d25c7bba-5ce1-4837-b28e-f0b0d5c1cbbc","0.9986157820956522","0.0019105404310953977","Earthquake+Tsunami","0.9958702241389368","0.998"
"0.0017321836165100635","0.9935525283883314","0.00300649188910751","0.9935525283883314","a8ff7f86-8c45-4643-a745-dc1892fe01ca","0.9982678163834899","0.0017087961060510137","Earthquake+Tsunami","0.9952613244943824","0.994"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","0b187888-88f9-40ee-8475-3cf9bac0232d","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.82"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","0f644ce7-84a8-4846-a678-34edca42872b","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.816"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","689226e6-13d3-4d4f-a8c1-4ff51896c850","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.791"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","199ee2fc-b2e3-4b70-aff4-079884f6c874","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.827"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","647b8845-9323-4f76-88d5-e83ca0a98dd2","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.796"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","6764738c-813b-4fc9-a712-bc6f0a50c92a","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.787"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","4e5750f1-f06e-4d35-9d13-722badb90b8c","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.808"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","efcdb2ba-67c8-4898-bb9e-52a1fe56b425","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.981"
"2.448811463151568e-05","0.9998785045862849","5.4991813017823965e-05","0.9998785045862849","e3aa0f65-ec6e-43ba-bec1-3f6b415d7686","0.9999755118853685","4.201548606574956e-05","Earthquake+Tsunami","0.9999205200723507","1.0"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","4ce3c080-1089-4d1a-b695-41ea767f9f5d","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.987"
"0.14111886784472905","0.20700934178441022","0.3216997042185742","0.20700934178441022","74a18755-ed4d-4006-a325-1dcf482e7afe","0.858881132155271","0.33017208615228655","Earthquake+Tsunami","0.5371814279366968","0.868"
"3.464397992369861e-06","0.9999862507714781","6.771941072680754e-06","0.9999862507714781","d942afd0-04bf-408c-8276-ce224e7fc30f","0.9999965356020076","3.5128894568803304e-06","Earthquake+Tsunami","0.999989763660935","1.0"
"6.33099356495137e-07","0.9999976435003252","1.098848910974226e-06","0.9999976435003252","860d3b55-f854-4103-b928-df889b665613","0.9999993669006435","6.245514073688341e-07","Earthquake+Tsunami","0.9999982680517325","1.0"
"0.0027259998596815826","0.9864752151922817","0.006121650311786908","0.9864752151922817","ce1af8dc-03bf-401e-a878-ca6a83821abf","0.9972740001403184","0.004677134636249858","Earthquake+Tsunami","0.9911523498285315","0.997"
"1.0015580001576652e-05","0.9999562949800976","1.986562612565912e-05","0.9999562949800976","b5407272-eb12-4b38-bb5a-8cdc9bc2bf6b","0.9999899844199984","1.3823813775126759e-05","Earthquake+Tsunami","0.9999701187938728","1.0"
"1.0015580001576652e-05","0.9999562949800976","1.986562612565912e-05","0.9999562949800976","65b68b70-c386-4dfd-bd72-56f04c7e3dbb","0.9999899844199984","1.3823813775126759e-05","Earthquake+Tsunami","0.9999701187938728","1.0"
"1.0015580001576652e-05","0.9999562949800976","1.986562612565912e-05","0.9999562949800976","fa7ef02a-2375-4c98-bce2-8d8e28ac9668","0.9999899844199984","1.3823813775126759e-05","Earthquake+Tsunami","0.9999701187938728","1.0"
"0.01684069232910812","0.9164465328362952","0.037818354641889984","0.9164465328362952","06af48da-bacd-448d-83cc-17981a52defe","0.9831593076708919","0.028894420192706716","Earthquake+Tsunami","0.9453409530290019","0.978"
"0.014050506462766843","0.847374879344457","0.035407347256828925","0.847374879344457","42276433-8452-4d71-9e1d-8cb6ee84d0b7","0.9859494935372332","0.10316726693594724","Earthquake+Tsunami","0.9505421462804042","0.988"
"0.005537899132251001","0.9780216242847232","0.010825063019668568","0.9780216242847232","046e76c1-258c-409c-a366-7a23cb88d93b","0.994462100867749","0.005615413563357263","Earthquake+Tsunami","0.9836370378480804","0.994"
"5.059206520385828e-07","0.9999977923123613","1.0034796307234473e-06","0.9999977923123613","05459961-b9d3-46c6-a084-6655f1795193","0.999999494079348","6.982873559380209e-07","Earthquake+Tsunami","0.9999984905997172","1.0"
"0.0007246217415067813","0.9977027053221917","0.0010786907655464528","0.9977027053221917","8fbb1f23-ddb0-42d0-b11b-838d9f2691cd","0.9992753782584932","0.0004939821707550252","Earthquake+Tsunami","0.9981966874929468","0.999"
"0.0023898816533490796","0.9895712654476481","0.004740264208656364","0.9895712654476481","26c7457d-e252-40a7-a5db-5091cb9a6fe8","0.9976101183466509","0.0032985886903464934","Earthquake+Tsunami","0.9928698541379946","0.998"
"0.0023898816533490796","0.9895712654476481","0.004740264208656364","0.9895712654476481","d0bbb5b2-8465-47f0-9ea4-51d7493e4c99","0.9976101183466509","0.0032985886903464934","Earthquake+Tsunami","0.9928698541379946","0.997"
"0.16005455230065502","0.16940364817693054","0.3453606009698743","0.16940364817693054","fa38d03a-f90a-41a4-9442-cc5cd3cb054e","0.839945447699345","0.32518119855254013","Earthquake+Tsunami","0.4945848467294707","0.847"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","c918756f-c28e-47ea-9986-7078ca7a6b92","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.799"
"0.1790110573739756","0.1180067457488988","0.46854189640146016","0.1180067457488988","0e5ce105-a003-4795-af35-94e43f12a028","0.8209889426260244","0.23444030047566544","Earthquake+Tsunami","0.35244704622456424","0.829"
"0.0001881825350474875","0.9990728185793961","0.0004925472377754758","0.9990728185793961","70ff551c-b655-4881-b6c6-ae2ba91bdfb3","0.9998118174649525","0.0002464516477809209","Earthquake+Tsunami","0.999319270227177","1.0"
"0.1671879064341053","0.17051336266823874","0.375446057311531","0.17051336266823874","353f91fd-15aa-4ef4-942a-fadefca3c29a","0.8328120935658947","0.28685267358612493","Earthquake+Tsunami","0.4573660362543637","0.813"
"0.008810904159382571","0.9693289087053623","0.016943948551641275","0.9693289087053623","91a9981e-5d91-445b-9091-aa0441578a3b","0.9911890958406174","0.004916238583613897","Earthquake+Tsunami","0.9742451472889762","0.99"
"2.448811463151568e-05","0.9998785045862849","5.4991813017823965e-05","0.9998785045862849","42b54f41-bd9b-4240-bb0b-fd9f7c9c6950","0.9999755118853685","4.201548606574956e-05","Earthquake+Tsunami","0.9999205200723507","1.0"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","7754c721-5356-497b-8102-de616c81c24e","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.799"
"2.448811463151568e-05","0.9998785045862849","5.4991813017823965e-05","0.9998785045862849","71dc372e-ec36-4f10-a4f5-3ef0a9455a2d","0.9999755118853685","4.201548606574956e-05","Earthquake+Tsunami","0.9999205200723507","1.0"
"1.6966662297335233e-08","0.9999999226887777","3.5115453655976125e-08","0.9999999226887777","2b998732-3ef3-4e26-8074-b1cfbdfbcbb2","0.9999999830333377","2.5229106359603293e-08","Earthquake+Tsunami","0.999999947917884","1.0"
"0.0001881825350474875","0.9990728185793961","0.0004925472377754758","0.9990728185793961","c448696a-0015-4b44-bb50-916a32c0a6be","0.9998118174649525","0.0002464516477809209","Earthquake+Tsunami","0.999319270227177","1.0"
"3.713536556038122e-08","0.9999998379522811","7.365697130001791e-08","0.9999998379522811","def57539-c284-42b3-952a-e02b232e7629","0.9999999628646344","5.1255382049752995e-08","Earthquake+Tsunami","0.9999998892076631","1.0"
"0.2962012172105195","0.04973709478675906","0.44703924718641497","0.04973709478675906","156275f9-642a-4002-9be9-11ab1616eff5","0.7037987827894805","0.20702244081630647","Earthquake+Tsunami","0.2567595356030655","0.715"
"0.2962012172105195","0.04973709478675906","0.44703924718641497","0.04973709478675906","70774921-c6f5-4a81-bbf6-86940db0227d","0.7037987827894805","0.20702244081630647","Earthquake+Tsunami","0.2567595356030655","0.701"
"0.12171832709827335","0.223422256694501","0.2997063605747635","0.223422256694501","e38d8575-7880-4a8c-b6d7-225ab1cf9264","0.8782816729017267","0.35515305563246213","Earthquake+Tsunami","0.5785753123269631","0.861"
"0.0013842179043478398","0.9939596837078414","0.002745557956715383","0.9939596837078414","fb7c9b63-2f35-4003-ad92-a0f6b1d71c8a","0.9986157820956522","0.0019105404310953977","Earthquake+Tsunami","0.9958702241389368","0.999"
"0.005087895912407658","0.9747568962283742","0.01142564974385718","0.9747568962283742","15d6abdf-f233-4a40-845b-89c519c96a39","0.9949121040875923","0.008729558115360914","Earthquake+Tsunami","0.9834864543437352","0.996"
"0.007962907236713335","0.9610649522674217","0.020686036360169524","0.9610649522674217","8968aeca-f276-46a7-a944-caf955e7f151","0.9920370927632867","0.010286104135695417","Earthquake+Tsunami","0.9713510564031171","0.991"
"0.012727557859560479","0.9418648262238006","0.026403878828084704","0.9418648262238006","a346e859-60ba-4428-bd74-61018e1a97fd","0.9872724421404395","0.019003737088554185","Earthquake+Tsunami","0.9608685633123548","0.991"
"1.0015580001576652e-05","0.9999562949800976","1.986562612565912e-05","0.9999562949800976","7551b99d-f4bc-4f09-99a0-2093effe0861","0.9999899844199984","1.3823813775126759e-05","Earthquake+Tsunami","0.9999701187938728","1.0"
"0.20995060810763921","0.1065917931199804","0.4195208329103756","0.1065917931199804","130579b9-00fb-40fc-ae92-070cf181f53b","0.7900493918923608","0.26393676586200476","Earthquake+Tsunami","0.37052855898198517","0.785"
"1.4779741376313993e-06","0.9999935505593194","2.9315208543989613e-06","0.9999935505593194","f005101a-69f7-4916-8b1f-21d405a01111","0.9999985220258624","2.0399456885922262e-06","Earthquake+Tsunami","0.999995590505008","1.0"
